cell_type,n_neurons,entropy,mean_null_entropy,std_null_entropy,z_score,p_value,q_value,dominant_nt,dominant_frac,n_nt_types,nt_distribution
CB2685,11,-0.0,0.9814257928582055,0.3671262242548003,-2.673265291386694,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
CB1920,10,-0.0,0.9807678101391443,0.3667867808472249,-2.6739453583188335,1.0,1.0,ACH,1.0,1,"{""ACH"": 10}"
LPi06,24,0.41381685030363374,1.1082384426215879,0.25935555376246455,-2.6774888073303136,0.998001998001998,1.0,GLUT,0.9166666666666666,2,"{""GLUT"": 22, ""GABA"": 2}"
SLP285,11,-0.0,0.9986732176899389,0.37193477504547456,-2.68507621415028,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
M_lPNm11D,11,-0.0,1.0011926736746009,0.37285151418727563,-2.685231615210023,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
CB1585,11,-0.0,0.9961847781737742,0.3708314020004029,-2.6863549656258394,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
ORN_DA4m,23,0.4262286569981449,1.0939750575443812,0.24854057576908503,-2.6866695648384935,0.995004995004995,1.0,SER,0.9130434782608695,2,"{""SER"": 21, ""ACH"": 2}"
AOTU007,11,-0.0,1.0081111594778842,0.37519737341031717,-2.686882240978298,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
dorsal_tpGRN,11,-0.0,0.9969802415847929,0.37064943426222063,-2.689819946897495,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
SIP015,11,-0.0,1.00016779486086,0.37178204479559324,-2.6901992951562654,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
TuBu02,11,-0.0,0.9905896911403438,0.3680370646802611,-2.691548722140083,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
SLP114,10,-0.0,1.0018481558201315,0.37183605397274394,-2.6943276347633796,1.0,1.0,ACH,1.0,1,"{""ACH"": 10}"
CB1125,11,-0.0,1.0114801052621962,0.3747366262074977,-2.6991759932804738,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
PVLP007,11,-0.0,1.0176058762058178,0.376498625365498,-2.702814320285883,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
CB1712,12,-0.0,1.0149820364551272,0.37529268444721486,-2.704507917467507,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
PS096,11,-0.0,0.9972724005201593,0.3682357810370763,-2.7082441519167513,1.0,1.0,GABA,1.0,1,"{""GABA"": 11}"
LHPV4g1,11,-0.0,1.0100523130145649,0.37257838130586873,-2.7109793903617856,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
PDt,11,-0.0,1.002638135318556,0.3697414848315287,-2.7117274540491563,1.0,1.0,DA,1.0,1,"{""DA"": 11}"
FB4Z,12,-0.0,0.9965643272920961,0.36742128746478464,-2.7123206011508287,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
aSP-f4,11,-0.0,1.0085223152815206,0.37108100623462925,-2.7177955711477355,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
SAD045,11,-0.0,0.993459138116716,0.3651816510395712,-2.720451959425159,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
CB1456,11,-0.0,1.014955584923971,0.37255528895101525,-2.724308619484988,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
CB2881,12,-0.0,1.0298038789209127,0.3761651603695346,-2.7376375789540446,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
LC43,12,-0.0,1.0244029970380137,0.3741411600956994,-2.7380120294061943,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
Sm04,103,0.8299524341722848,1.1715493831491564,0.1247270409867819,-2.738756137196205,0.998001998001998,1.0,GABA,0.7378640776699029,2,"{""GABA"": 76, ""GLUT"": 27}"
SA_VTV_2,12,-0.0,1.0063269189821233,0.3668815783570267,-2.7429202727721247,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
hDeltaA,12,-0.0,1.0044507697170892,0.3661303932291918,-2.743423622546187,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB2054,11,-0.0,1.0197671190534006,0.3707305168462879,-2.7506964566292122,1.0,1.0,GABA,1.0,1,"{""GABA"": 11}"
CB1055,12,-0.0,0.996146380412776,0.36167049555516345,-2.7542926300462898,1.0,1.0,GABA,1.0,1,"{""GABA"": 12}"
AOTU032,12,-0.0,0.9905409621013055,0.35814163209018524,-2.7657799969255543,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB2071,11,-0.0,1.013754647796478,0.36648429139031463,-2.7661612560545055,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
ORN_VA5,12,-0.0,0.9987133729058579,0.3600402883439742,-2.7738933814865465,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LHPV4a1,11,-0.0,0.9940753551078664,0.3583654523958351,-2.773915142941439,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
CB1141,11,-0.0,1.0139690124417613,0.3650611881893197,-2.777531672076627,1.0,1.0,GABA,1.0,1,"{""GABA"": 11}"
Sm34,11,-0.0,0.998122947023499,0.35851236107362866,-2.784068432213727,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 11}"
ER4m,11,-0.0,0.9981165676696666,0.35838502303900693,-2.785039841246465,1.0,1.0,GABA,1.0,1,"{""GABA"": 11}"
SMP281,12,-0.0,1.0118711341741045,0.3633209659883925,-2.7850612238172685,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
LHAV5a2_a3,11,-0.0,1.0033813222580636,0.3598459733883844,-2.788363345600388,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
SIP078,12,-0.0,1.025173366560856,0.36738592368643,-2.7904535815472844,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
SA_VTV_6,12,-0.0,1.0032259504276588,0.3591319721456472,-2.7934743443582826,1.0,1.0,SER,1.0,1,"{""SER"": 12}"
LHAD1d1,12,-0.0,1.0204456356798344,0.3643738625341508,-2.800545649961908,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB1761,12,-0.0,1.025302346075253,0.36561589115148896,-2.804315597022095,1.0,1.0,GABA,1.0,1,"{""GABA"": 12}"
CL122_a,12,-0.0,0.9965027384349864,0.3552758121933181,-2.804870763036224,1.0,1.0,GABA,1.0,1,"{""GABA"": 12}"
CB1479,19,0.2974722489192896,1.0806123353222015,0.27879116241072893,-2.8090563546958895,0.999000999000999,1.0,GLUT,0.9473684210526315,2,"{""GLUT"": 18, ""ACH"": 1}"
CB1423,11,-0.0,1.0241371122830216,0.3643435946003368,-2.8109101613449226,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
SMP406,11,-0.0,1.0142568283064037,0.36019024501899644,-2.815891996888788,1.0,1.0,ACH,1.0,1,"{""ACH"": 11}"
CB1932,13,-0.0,1.0228242177952176,0.36258628722747827,-2.8209125767448597,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
MTe08,12,-0.0,1.0060656812746513,0.35619940687595236,-2.8244451334109524,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
SLP275,12,-0.0,1.017144750780705,0.3600452362877561,-2.825047100380966,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB1357,12,-0.0,1.0023637171325297,0.354675897088332,-2.826139936097465,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB1042,12,-0.0,1.0162326701386803,0.35763575701658606,-2.8415298252505288,1.0,1.0,GABA,1.0,1,"{""GABA"": 12}"
AN_AVLP_GNG_23,12,-0.0,1.003752391274628,0.352810958539484,-2.8450147791038507,1.0,1.0,GABA,1.0,1,"{""GABA"": 12}"
hDeltaL,12,-0.0,1.0193806661668525,0.35819340411285155,-2.8458945766787176,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LC41,12,-0.0,1.011270287830077,0.3551910577263103,-2.847116406318155,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LCe07,12,-0.0,1.0141535187315822,0.35615200801561564,-2.847529975703847,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LAL028,12,-0.0,1.0211928088882853,0.35760083126418263,-2.8556779504068457,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LTe58,12,-0.0,1.0206361416675027,0.3560613917321538,-2.8664611366662114,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
JO-EVP,12,-0.0,1.0106324992469766,0.35252033030950247,-2.866877204953459,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
LAL094,12,-0.0,1.0099680307669556,0.3511966844662181,-2.8757903347009113,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
PFL2,12,-0.0,1.0263223416254725,0.3540922169585359,-2.898460605660967,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
JO-FDA,13,-0.0,1.0246875182629556,0.35297699191451576,-2.9029867150976094,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
TmY16,88,0.7927652363756528,1.1696475407339073,0.12977694811751034,-2.904077417639652,0.997002997002997,1.0,GABA,0.7613636363636364,2,"{""GABA"": 67, ""GLUT"": 21}"
APDN3,12,-0.0,1.0321077010178998,0.35511384057436146,-2.906413614711744,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
cM19,13,-0.0,1.0089443873652162,0.3469676655105305,-2.9078916788417413,1.0,1.0,GABA,1.0,1,"{""GABA"": 13}"
BM_Fr,12,-0.0,1.0227027872777839,0.35147529612700845,-2.9097430133701967,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
DNge019,12,-0.0,1.024692508147513,0.3512087159681022,-2.917616965521375,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
AVLP190,12,-0.0,1.015584909156105,0.3479978130551797,-2.9183657800604355,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
FB7G,12,-0.0,1.0259563228693265,0.351525572013452,-2.9185823295668105,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
BM_FrOr,13,-0.0,1.0247213940610684,0.3499489553101087,-2.9282024664225883,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
HRN_VP1l,13,-0.0,1.034246533675296,0.35205822962572786,-2.937714408138678,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
LHAD1a2,13,-0.0,1.01738560603401,0.3458912618691857,-2.9413452092894445,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
WED103,13,-0.0,1.0146723677645966,0.3444332415354173,-2.945918817943883,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
CB1138,12,-0.0,1.0331509167925639,0.35066633981598594,-2.9462506077278916,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB1094,12,-0.0,1.0267368374049906,0.3469670009003607,-2.95917719766048,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 12}"
CB4242,12,-0.0,1.0351652187253526,0.34956657959089116,-2.9612819965136232,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
SMP261,13,-0.0,1.03359490007773,0.348669983263034,-2.964393121555273,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
aSP-f1A,13,-0.0,1.0200762861021127,0.3437574982553049,-2.967429921614432,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
AVLP149,12,-0.0,1.019876938480181,0.34351979635532853,-2.968902954941336,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
CB1648,14,-0.0,1.0226928988599802,0.34444463547387416,-2.9691067693738273,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 14}"
SLP141,13,-0.0,1.02632035245398,0.34538408494227646,-2.9715334237983413,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
AOTU059,13,-0.0,1.0229395373218466,0.3434201253056293,-2.9786825580226957,1.0,1.0,GABA,1.0,1,"{""GABA"": 13}"
TRN_VP1m,13,-0.0,1.0203832546956932,0.3414571074946159,-2.988320442888373,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
LHAV1a3,13,-0.0,1.0298298510571169,0.3442900590767042,-2.991169288532033,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
CB1759,12,-0.0,1.0312203781268006,0.344396156004536,-2.9942853895071306,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
M_vPNml53,13,-0.0,1.0390080367845669,0.34662493566361713,-2.997499400311103,1.0,1.0,GABA,1.0,1,"{""GABA"": 13}"
CB1046,13,-0.0,1.0261190874010533,0.34225382303650936,-2.9981230839066293,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
PLP042c,13,-0.0,1.0300609020295814,0.34154238824123884,-3.0159094082987643,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
PAM02,13,-0.0,1.0218188173506246,0.338195807839479,-3.0213822692788077,1.0,1.0,DA,1.0,1,"{""DA"": 13}"
SMP105_b,13,-0.0,1.0442884417297598,0.3453748524690744,-3.0236377497208418,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
TPMN2,12,-0.0,1.0149177660691304,0.33549751282032586,-3.025112638056023,1.0,1.0,ACH,1.0,1,"{""ACH"": 12}"
ORN_VA7l,13,-0.0,1.0388114660869157,0.3405041810689539,-3.0508038486509825,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
Dm1,45,0.5665095065529053,1.1527524544050267,0.19214829545943882,-3.0509921852305646,0.998001998001998,1.0,GABA,0.8666666666666667,2,"{""GABA"": 39, ""GLUT"": 6}"
ORN_DL2d,14,-0.0,1.0288341157431136,0.3370400540740233,-3.052557413597949,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB1997,13,-0.0,1.021936048185912,0.3343426642099625,-3.0565529248284946,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
FB3B,14,-0.0,1.0284355827005136,0.33571465868440226,-3.063421736574579,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 14}"
aMe4,14,-0.0,1.0451662134686672,0.3407641004357789,-3.0671253577829316,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB1207,14,-0.0,1.0260672229184276,0.3340575999691261,-3.071527853320079,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB0955,14,-0.0,1.0316575716797163,0.3355920363535125,-3.0741419936227827,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB2317,13,-0.0,1.043514451637348,0.3383772710232816,-3.083878679208186,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
JO-EVM,14,-0.0,1.0412922996772442,0.3372190198617704,-3.0878812829243167,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
AVLP069,13,-0.0,1.0403340809575647,0.3364891541072902,-3.0917313924057486,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 13}"
WED033,14,-0.0,1.0395972662690487,0.3360141169648613,-3.09390949302813,1.0,1.0,GABA,1.0,1,"{""GABA"": 14}"
CB1154,14,-0.0,1.0193601810752095,0.3294375515822219,-3.0942440416383286,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 14}"
LC46,14,-0.0,1.0503017313076424,0.33741572936769954,-3.112782362801687,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
SMP381,14,-0.0,1.0461805516374802,0.3355441837369656,-3.117862273713513,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
LHPV5b2,13,-0.0,1.032349239182284,0.3305121158427702,-3.123483798921879,1.0,1.0,ACH,1.0,1,"{""ACH"": 13}"
CL090_c,14,-0.0,1.0292234535951754,0.32852531105960586,-3.132858927294155,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
PFL1,14,-0.0,1.036407381075042,0.33054542502142353,-3.1354461523945454,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB4148,14,-0.0,1.051777203591478,0.3352957702769568,-3.136863917855875,1.0,1.0,SER,1.0,1,"{""SER"": 14}"
MTe53,15,-0.0,1.021871242780085,0.3252790313108668,-3.1415220300612923,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
CRE043,14,-0.0,1.0452718591519672,0.33021358971424714,-3.1654416768749623,1.0,1.0,GABA,1.0,1,"{""GABA"": 14}"
CB4233,15,-0.0,1.0519708029870374,0.3308948735852352,-3.1791692376160676,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
FB8A,14,-0.0,1.048297187602424,0.32934172222426833,-3.183007547669822,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 14}"
DmDRA1,37,0.4804334574529622,1.1316802415329077,0.2034624370470683,-3.200820719203753,0.999000999000999,1.0,GLUT,0.918918918918919,3,"{""GLUT"": 34, ""GABA"": 2, ""ACH"": 1}"
DNg12_b,14,-0.0,1.0320871700283996,0.3224305400242355,-3.2009597166286503,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
Sm27,14,-0.0,1.0506797627728846,0.32751863488698574,-3.2079999452105503,1.0,1.0,GABA,1.0,1,"{""GABA"": 14}"
LTe09,15,-0.0,1.05440056546774,0.3280932284921851,-3.2137224236947484,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
PVLP097,14,-0.0,1.0417980662474955,0.3239573693185978,-3.2158492595454216,1.0,1.0,GABA,1.0,1,"{""GABA"": 14}"
Dm14,15,-0.0,1.0435657089368726,0.32356101488686656,-3.225251686460918,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 15}"
CB1109,14,-0.0,1.0596495060018134,0.32534122012902433,-3.257040425377319,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
CB2108,14,-0.0,1.0424643894424694,0.3196059844462877,-3.2617173650503526,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
ER3m,15,-0.0,1.0563575285443816,0.3222686310768434,-3.277878846025502,1.0,1.0,GABA,1.0,1,"{""GABA"": 15}"
LHPV5a1,15,-0.0,1.0582086063462477,0.32279338120948337,-3.2782847107373048,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
LC34,14,-0.0,1.0609706694884984,0.3228226621406558,-3.286543337611865,1.0,1.0,ACH,1.0,1,"{""ACH"": 14}"
LPi01,30,0.35335933502142136,1.1059244525048972,0.2289771836804535,-3.2866380195055136,0.998001998001998,1.0,GLUT,0.9333333333333333,2,"{""GLUT"": 28, ""GABA"": 2}"
LPi04,72,0.6500224216483541,1.1622292520705297,0.15534957139960875,-3.297124194212393,0.997002997002997,1.0,GLUT,0.8333333333333334,2,"{""GLUT"": 60, ""GABA"": 12}"
LC19,15,-0.0,1.0637218040905407,0.32164012595653246,-3.3071800383335743,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
AVLP232,15,-0.0,1.0480380808758087,0.3154832525770533,-3.3220086084279137,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
DA1_lPN,15,-0.0,1.054114265406721,0.3141160873261571,-3.3558111409690374,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
TuBu07,17,-0.0,1.05533937462558,0.3144416325622999,-3.356232970888443,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
LCe09,15,-0.0,1.0547040865651844,0.31418490604764615,-3.3569533935702136,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
HRN_VP1d,16,-0.0,1.0537833999131774,0.31389057024642647,-3.3571680700247932,1.0,1.0,ACH,1.0,1,"{""ACH"": 16}"
vDeltaE,16,-0.0,1.044245281947242,0.31049936764328934,-3.3631156477809685,1.0,1.0,ACH,1.0,1,"{""ACH"": 16}"
Tm40,23,0.2580186686648155,1.0919055527221424,0.24730275080851666,-3.371927248407337,1.0,1.0,ACH,0.9565217391304348,2,"{""ACH"": 22, ""GABA"": 1}"
DNg07,16,-0.0,1.0609811099683326,0.3145522239571391,-3.372988741331875,1.0,1.0,ACH,1.0,1,"{""ACH"": 16}"
MTe07,15,-0.0,1.0349600983466236,0.3067388354935741,-3.3740758540771894,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
CB1786,15,-0.0,1.0475937301426468,0.31033040653220867,-3.3757366603195513,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 15}"
CB0959,15,-0.0,1.0566041749827435,0.312585720066571,-3.38020615515552,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 15}"
ORN_VM6m,24,0.24988229283318544,1.1001226699032096,0.25080555588457654,-3.390038047886444,1.0,1.0,ACH,0.9583333333333334,2,"{""ACH"": 23, ""GABA"": 1}"
PLP188,16,-0.0,1.0572478927754418,0.3116509060098558,-3.3924107788154703,1.0,1.0,ACH,1.0,1,"{""ACH"": 16}"
FR2,17,-0.0,1.053396814491882,0.3098855328509605,-3.399309431455496,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
CB1178,16,-0.0,1.075691939556672,0.31617538337747936,-3.4022001588669273,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 16}"
CB1617,16,-0.0,1.0455338267257686,0.3062803478609537,-3.413649729823423,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 16}"
ORN_VM6l,17,-0.0,1.0699730583570537,0.31160473086542567,-3.4337510068778396,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
AN_AVLP_51,17,-0.0,1.0645416154242602,0.31001771316123117,-3.433809005844202,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
LHAD1b2_a,15,-0.0,1.0523736591000934,0.3059108796293766,-3.440131519268248,1.0,1.0,ACH,1.0,1,"{""ACH"": 15}"
Li22,17,-0.0,1.069256004994261,0.31063169195726253,-3.442198696008686,1.0,1.0,GABA,1.0,1,"{""GABA"": 17}"
PLP182,16,-0.0,1.0629446029020178,0.30738177342042516,-3.4580599593592765,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 16}"
PAM11,16,-0.0,1.063954085793683,0.307049780988482,-3.4650866135403424,1.0,1.0,DA,1.0,1,"{""DA"": 16}"
ORN_VA1d,66,0.6136190195993708,1.1610401740488514,0.157856446022118,-3.4678416260098675,1.0,1.0,ACH,0.8484848484848485,2,"{""ACH"": 56, ""SER"": 10}"
PAM10,15,-0.0,1.0594416674788165,0.30513290893082773,-3.472066225799942,1.0,1.0,DA,1.0,1,"{""DA"": 15}"
CB2081,17,-0.0,1.0408808709800936,0.29897640310928114,-3.481481682685283,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
JO-mz,17,-0.0,1.066069386442061,0.3057675016313195,-3.486535948897142,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
SMP106,17,-0.0,1.0670622555370934,0.30603300896397845,-3.486755429257279,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 17}"
cL01,17,-0.0,1.053281271125629,0.2995141290082969,-3.516633003635204,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
ocellar_retinula_cell,125,0.7665188914976587,1.1806620629830684,0.11701985359820542,-3.539084683077751,0.999000999000999,1.0,SER,0.848,3,"{""SER"": 106, ""ACH"": 10, ""GLUT"": 9}"
CB0979,16,-0.0,1.0792155071358316,0.30489552936450354,-3.539623914411766,1.0,1.0,GABA,1.0,1,"{""GABA"": 16}"
CB1556,18,-0.0,1.074044142071855,0.3032187026808513,-3.542143451495224,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
ER3p_a,17,-0.0,1.0578429463677386,0.2983047513126541,-3.546182022622262,1.0,1.0,GABA,1.0,1,"{""GABA"": 17}"
LTe64,16,-0.0,1.0690928726611815,0.30127376104720865,-3.548576115440926,1.0,1.0,ACH,1.0,1,"{""ACH"": 16}"
ORN_DA4l,32,0.3372900666170139,1.1213396208215956,0.22067490733468628,-3.552961973222692,0.999000999000999,1.0,SER,0.9375,2,"{""SER"": 30, ""ACH"": 2}"
LPi07,64,0.5858732928619205,1.150608057495842,0.15880265893291995,-3.5562047161469246,1.0,1.0,GABA,0.859375,2,"{""GABA"": 55, ""GLUT"": 9}"
LCe05,18,-0.0,1.0665716864690782,0.2986823298154317,-3.5709232853786745,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
FC2B,26,0.23519338181924143,1.1114429900512568,0.2449825146892651,-3.5767842833332293,1.0,1.0,ACH,0.9615384615384616,2,"{""ACH"": 25, ""SER"": 1}"
ORN_VM2,32,0.3372900666170139,1.125173921743977,0.22014584345402968,-3.5789176973104513,1.0,1.0,ACH,0.9375,2,"{""ACH"": 30, ""SER"": 2}"
LC37,18,-0.0,1.0599945977359957,0.2961689803116892,-3.5790196414913336,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
hDeltaI,17,-0.0,1.0697136667693516,0.29796812611407,-3.590027164045853,1.0,1.0,ACH,1.0,1,"{""ACH"": 17}"
CB1231,18,-0.0,1.0630154034175148,0.29412753878665354,-3.6141308216248897,1.0,1.0,GABA,1.0,1,"{""GABA"": 18}"
FB9B,18,-0.0,1.0725805869092309,0.29534713889139513,-3.631592948336092,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
PS087,18,-0.0,1.0798225243175679,0.2968384351216305,-3.6377449701724345,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
CB0958,18,-0.0,1.0695936855820556,0.2928528961556434,-3.652324083602695,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 18}"
PS005,19,-0.0,1.0834092277353413,0.29512297253924075,-3.6710433566512237,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 19}"
MTe06,18,-0.0,1.0657929865776774,0.2901677333681386,-3.6730237859545034,1.0,1.0,ACH,1.0,1,"{""ACH"": 18}"
Li21,18,-0.0,1.0843466754319435,0.2948072545125816,-3.6781546547243003,1.0,1.0,GABA,1.0,1,"{""GABA"": 18}"
ORN_DL2v,18,-0.0,1.0753638984813951,0.290826708146826,-3.6976105301115942,1.0,1.0,ACH,1.0,1,"{""ACH"": 18}"
SIP076,19,-0.0,1.0893617083753073,0.2946121466256583,-3.6976130171560033,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
PAM07,18,-0.0,1.0719643126901706,0.2898034319268481,-3.6989358806515265,1.0,1.0,DA,1.0,1,"{""DA"": 18}"
LB1e,18,-0.0,1.0764384592291183,0.288316420134183,-3.7335315787014203,1.0,1.0,ACH,1.0,1,"{""ACH"": 18}"
vDeltaG,19,-0.0,1.0842174698592264,0.2884882901216789,-3.75827202345691,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
ORN_DM2,35,0.31599713297842463,1.1223975237483914,0.21371124702555921,-3.773317511331183,0.999000999000999,1.0,SER,0.9428571428571428,2,"{""SER"": 33, ""ACH"": 2}"
Sm14,35,0.31599713297842463,1.1281054963015538,0.2152161909151196,-3.7734538459674787,1.0,1.0,GLUT,0.9428571428571428,2,"{""GLUT"": 33, ""GABA"": 2}"
hDeltaC,20,-0.0,1.0855081398979354,0.28673450182709853,-3.785760461266356,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
LHPV5b1,19,-0.0,1.0656587688234518,0.28131611346891877,-3.7881184823818885,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
vDeltaF,19,-0.0,1.075761448418745,0.2829092088546095,-3.8024971077261465,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
PEN_a/PEN1,20,-0.0,1.0714071601633894,0.2817222729087264,-3.803061607807305,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
CB1225,19,-0.0,1.072351616520156,0.27972075965029475,-3.8336504514745484,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
hDeltaB,18,-0.0,1.0730685749769633,0.2795501375275687,-3.8385549886239616,1.0,1.0,ACH,1.0,1,"{""ACH"": 18}"
ER5,21,-0.0,1.0818900944034338,0.2806010495714512,-3.8556167058382482,1.0,1.0,GABA,1.0,1,"{""GABA"": 21}"
