cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
PAM04,23,-0.0,DA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,-4.11770580637018,0.9723068617741457,0.9999999999971146,0.999999999997836,histamine_blindspot,0.9723068617741457,0.24906688471870347,False,histamine_blindspot,0.9723068617741457,0.09356921449755273,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.41996858061430553,0.4013399460975723,0.09356921449755273,,1.0,-4.187788800863884,1.0,False,histamine_blindspot,0.9723068617741457,False,False,DA,False
LHPV5b3,20,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.120346809438529,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.819433163058734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
aPhM1,23,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.177150785120356,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.187788800863884,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TuBu09,34,0.1914332548141934,ACH,0.9705882352941176,0.9705882352941176,0.0,0.029411764705882353,0.0,0.0,0.0,1.0,False,False,False,-4.179990189108423,0.05251898659379606,0.34197957416838787,0.9225795895824247,histamine_blindspot,0.05251898659379606,0.24906688471870347,True,histamine_blindspot,0.05251898659379606,0.9223933713286412,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9641151424168349,0.9998341778077314,0.9223933713286412,,1.0,-4.299991106571643,1.0,False,histamine_blindspot,0.05251898659379606,False,False,,
FC2C,33,0.1959092708736049,ACH,0.9696969696969696,0.9696969696969697,0.0,0.0,0.0,0.030303030303030304,0.0,0.9696969696969697,False,False,False,-4.182439703741034,0.08860942986730709,0.2596594428063299,0.9999999999971146,histamine_blindspot,0.08860942986730709,0.24906688471870347,True,histamine_blindspot,0.08860942986730709,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998237810729825,0.9318301053437266,,1.0,-4.2145754383231955,1.0,False,histamine_blindspot,0.08860942986730709,False,False,,
ORN_DP1l,24,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.252274340803025,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.2781869761250695,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_VM5v,23,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.262237515392892,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.187788800863884,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
FS4B,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.267560668424923,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
PFL3,24,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.27357784330884,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.2781869761250695,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
FS4A,45,0.3067556640587811,ACH,0.9555555555555556,0.9555555555555556,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.9777777777777779,False,False,False,-4.278941366914759,0.050348363533552695,0.2809117012578186,0.9371490675491625,histamine_blindspot,0.050348363533552695,0.24906688471870347,True,histamine_blindspot,0.050348363533552695,0.9265376327111408,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.9998237810729825,0.9265376327111408,,0.99990000499975,-4.397128632837038,1.0,False,histamine_blindspot,0.050348363533552695,False,False,,
PAM12,23,-0.0,DA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,-4.313695366115991,0.9723068617741457,0.9999999999971146,0.999999999997836,histamine_blindspot,0.9723068617741457,0.24906688471870347,False,histamine_blindspot,0.9723068617741457,0.09356921449755273,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.41996858061430553,0.4013399460975723,0.09356921449755273,,1.0,-4.187788800863884,1.0,False,histamine_blindspot,0.9723068617741457,False,False,DA,False
ORN_VC5,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.314345860230222,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MTe05,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.358861800447896,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
PVLP133,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.379256381329713,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VM1,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.386955640360307,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC45,24,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.392563847447476,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.2781869761250695,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VC1,26,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.4235918429053145,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.464614471036916,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
CB1078,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.451438202502682,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VM7v,26,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.48258783056758,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.464614471036916,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_VM6v,26,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.538314116722972,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.464614471036916,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_VL2p,27,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.5460628023342,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.586212281372783,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
FS4C,25,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.564580363983983,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.348607246154027,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TuBu03,26,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.588509774021589,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.464614471036916,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
FC1D,29,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.588938908150532,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.7412821115626835,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
PAM01,28,-0.0,DA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,-4.62995111438032,0.9723068617741457,0.9999999999971146,0.999999999997836,histamine_blindspot,0.9723068617741457,0.24906688471870347,False,histamine_blindspot,0.9723068617741457,0.09356921449755273,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.41996858061430553,0.4013399460975723,0.09356921449755273,,1.0,-4.71250141880895,1.0,False,histamine_blindspot,0.9723068617741457,False,False,DA,False
ORN_VA3,29,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.703861101770136,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.7412821115626835,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
FS3,51,0.2779001976255111,ACH,0.9607843137254902,0.9607843137254902,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.9803921568627452,False,False,False,-4.729051017683346,0.05299675756756572,0.2853616348834652,0.9428175091076874,histamine_blindspot,0.05299675756756572,0.24906688471870347,True,histamine_blindspot,0.05299675756756572,0.9265376327111408,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.9998237810729825,0.9265376327111408,,1.0,-4.869914566933629,1.0,False,histamine_blindspot,0.05299675756756572,False,False,,
AN_AVLP_53,27,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.75480741340667,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.586212281372783,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC14a1,30,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.759517442988051,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.88717702956608,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
HRN_VP4,29,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.781102320998323,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.7412821115626835,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_DM4,29,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.795888273285785,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.7412821115626835,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_DC3,32,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.843197693706076,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.077434612761511,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
IbSpsP,30,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.849642386073066,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.88717702956608,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
vDeltaL,41,0.1654270339962668,ACH,0.975609756097561,0.975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,0.975609756097561,False,False,False,-4.850362121054454,0.08796232480025468,0.2703707837699887,0.9999999999971145,histamine_blindspot,0.08796232480025468,0.24906688471870347,True,histamine_blindspot,0.08796232480025468,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998237810729825,0.9318301053437266,,0.999950002499875,-4.863707766344021,1.0,False,histamine_blindspot,0.08796232480025468,False,False,,
PAM06,30,-0.0,DA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,-4.875580859547741,0.9723068617741457,0.9999999999971146,0.999999999997836,histamine_blindspot,0.9723068617741457,0.24906688471870347,False,histamine_blindspot,0.9723068617741457,0.09356921449755273,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.41996858061430553,0.4013399460975723,0.09356921449755273,,1.0,-4.88717702956608,1.0,False,histamine_blindspot,0.9723068617741457,False,False,DA,False
MeTu4d,33,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.908928262974831,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.124504086139064,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LHPV5c1,29,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.923073440199577,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.7412821115626835,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
AN_GNG_165,33,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.937877336444929,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.124504086139064,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VA4,31,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.962588187753613,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.926643667870273,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_D,31,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.971202912539612,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.926643667870273,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC24,73,0.409855370318405,ACH,0.9178082191780822,0.9178082191780822,0.0,0.0821917808219178,0.0,0.0,0.0,1.0,False,False,False,-4.991140198911814,0.026048216668301,0.35742280370566026,0.8410025343915393,histamine_blindspot,0.026048216668301,0.24906688471870347,True,histamine_blindspot,0.026048216668301,0.11512147688369756,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9641151424168349,0.9998341778077314,0.11512147688369756,,1.0,-5.00136138895748,1.0,False,histamine_blindspot,0.026048216668301,False,False,,
ORN_VC3,31,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.0438291649612985,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-4.926643667870273,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
FS2,33,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.079439628386293,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.124504086139064,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_DP1m,32,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.176264296015759,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.077434612761511,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC31a,35,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.234522110230775,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.3241492490864,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
FC1A,36,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.305751240116527,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.368272383173488,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VM7d,33,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.342382766875012,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.124504086139064,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
TPMN1,48,0.1460942501201363,ACH,0.9791666666666666,0.9791666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,1.0,False,False,False,-5.348236442733449,0.06062745179124132,0.3395352614157126,0.9401324719657811,histamine_blindspot,0.06062745179124132,0.24906688471870347,True,histamine_blindspot,0.06062745179124132,0.9237916550307448,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9641151424168349,0.9998341778077314,0.9237916550307448,,1.0,-5.420781476857897,1.0,False,histamine_blindspot,0.06062745179124132,False,False,,
LC36,35,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.354099256799744,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.3241492490864,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
FC1C,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.407511182144814,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC14b,38,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.41900950185497,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.509604680679434,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
FS1A,36,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.4430135092809975,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.368272383173488,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
