cell_type,n_neurons,entropy,mean_null_entropy,std_null_entropy,z_score,p_value,q_value,dominant_nt,dominant_frac,n_nt_types,nt_distribution
Sm07,310,0.11238027668084585,1.1682380319002859,0.07073187885414495,-14.927607923390624,1.0,1.0,GABA,0.9870967741935484,3,"{""GABA"": 306, ""ACH"": 2, ""GLUT"": 2}"
KCapbp-ap1,280,-0.0,1.166145542366714,0.07602728721404466,-15.338513119422336,1.0,1.0,ACH,1.0,1,"{""ACH"": 280}"
KCg-d,295,-0.0,1.169759745554002,0.07539242692916555,-15.51561334738623,1.0,1.0,ACH,1.0,1,"{""ACH"": 295}"
Dm3q,622,0.3861116724709729,1.1738426029980642,0.050753519268940527,-15.52071544739473,1.0,1.0,GLUT,0.932475884244373,4,"{""GLUT"": 580, ""GABA"": 39, ""ACH"": 2, ""OCT"": 1}"
Tm5e,414,0.1677101119629532,1.168738848978667,0.06378998072133645,-15.692569988203338,1.0,1.0,GLUT,0.9782608695652174,3,"{""GLUT"": 405, ""GABA"": 7, ""ACH"": 2}"
TmY20,282,-0.0,1.1682181939579666,0.07396177352974734,-15.794891579879579,1.0,1.0,ACH,1.0,1,"{""ACH"": 282}"
Mi9,1193,0.6046549048915433,1.1744424042568906,0.0360691587591245,-15.79708313050708,1.0,1.0,GLUT,0.8549874266554903,3,"{""GLUT"": 1020, ""GABA"": 172, ""ACH"": 1}"
R1-6,4090,0.8534416907783804,1.1787234023864852,0.020285724076569887,-16.035006213251556,1.0,1.0,ACH,0.8193154034229829,5,"{""ACH"": 3351, ""GLUT"": 595, ""GABA"": 72, ""SER"": 65, ""OCT"": 7}"
KCapbp-ap2,298,-0.0,1.1706738842734665,0.07287987926696897,-16.06306014840019,1.0,1.0,ACH,1.0,1,"{""ACH"": 298}"
TmY31,317,-0.0,1.164123879363141,0.07079254504182803,-16.444159179124217,1.0,1.0,ACH,1.0,1,"{""ACH"": 317}"
Dm3p,681,0.355593725736809,1.1739778364394104,0.0491717635138962,-16.64337522633944,1.0,1.0,GLUT,0.9353891336270191,3,"{""GLUT"": 637, ""GABA"": 43, ""ACH"": 1}"
KCapbp-m,338,-0.0,1.1688377994879853,0.06904873512936816,-16.927722097994657,1.0,1.0,ACH,1.0,1,"{""ACH"": 338}"
Tm16,343,-0.0,1.1709116985366392,0.06854454630404916,-17.082492505570343,1.0,1.0,ACH,1.0,1,"{""ACH"": 343}"
Tm5c,533,0.2234183481482849,1.1737100115032566,0.05534676560691066,-17.16977772656542,1.0,1.0,GLUT,0.9662288930581614,3,"{""GLUT"": 515, ""GABA"": 17, ""ACH"": 1}"
TmY11,374,-0.0,1.1700566424063954,0.06732035359856137,-17.380429244082276,1.0,1.0,ACH,1.0,1,"{""ACH"": 374}"
TmY9q,353,-0.0,1.1698515052834642,0.06690847791694972,-17.484353877180478,1.0,1.0,ACH,1.0,1,"{""ACH"": 353}"
Mi10,405,-0.0,1.1715000999288445,0.06599498499639134,-17.751350348710634,1.0,1.0,ACH,1.0,1,"{""ACH"": 405}"
TmY9q__perp,372,-0.0,1.1702704986422052,0.06518925468317734,-17.951892598400942,1.0,1.0,ACH,1.0,1,"{""ACH"": 372}"
TmY4,430,0.023695834967820677,1.1689475898989872,0.0636350899042248,-17.99717351943479,1.0,1.0,ACH,0.9976744186046511,2,"{""ACH"": 429, ""GABA"": 1}"
Sm02,378,-0.0,1.1701598281714565,0.06465274879102058,-18.099150462323056,1.0,1.0,ACH,1.0,1,"{""ACH"": 378}"
Tm5b,456,-0.0,1.1734211422385246,0.06258605959272943,-18.74892188251519,1.0,1.0,ACH,1.0,1,"{""ACH"": 456}"
Dm10,479,0.0696495721898393,1.171942032261935,0.05765237163350034,-19.119637732848812,1.0,1.0,GABA,0.9916492693110647,2,"{""GABA"": 475, ""ACH"": 4}"
TmY10,446,0.022964072555005984,1.174145757939623,0.05982264844310551,-19.243241737775143,1.0,1.0,ACH,0.9977578475336323,2,"{""ACH"": 445, ""GLUT"": 1}"
L4,1110,0.3976686342847273,1.1786273998835517,0.04013478702477645,-19.458400641735416,1.0,1.0,ACH,0.9378378378378378,3,"{""ACH"": 1041, ""GLUT"": 38, ""GABA"": 31}"
Tm5a,451,-0.0,1.1707396739551041,0.05986541478104412,-19.556194143764774,1.0,1.0,ACH,1.0,1,"{""ACH"": 451}"
Tm7,484,-0.0,1.1710026022801128,0.0566079109133775,-20.686200627894625,1.0,1.0,ACH,1.0,1,"{""ACH"": 484}"
Y3,602,-0.0,1.170531937231325,0.051138919715124895,-22.88925819614307,1.0,1.0,ACH,1.0,1,"{""ACH"": 602}"
TmY3,726,0.015076483100206293,1.175501973804201,0.048246826405762555,-24.051851223221483,1.0,1.0,ACH,0.9986225895316805,2,"{""ACH"": 725, ""GLUT"": 1}"
Tm25,715,0.015277601572357066,1.1723092439137888,0.047788339017467124,-24.211589398797162,1.0,1.0,ACH,0.9986013986013986,2,"{""ACH"": 714, ""GLUT"": 1}"
T4d,1220,0.301201886956432,1.1757510382159513,0.0358593963284033,-24.3882842658679,1.0,1.0,ACH,0.9565573770491803,3,"{""ACH"": 1167, ""GLUT"": 28, ""GABA"": 25}"
T5d,1138,0.23889133789558833,1.176083333220643,0.03841516537825165,-24.396406629961724,1.0,1.0,ACH,0.9666080843585237,3,"{""ACH"": 1100, ""GLUT"": 28, ""GABA"": 10}"
Tm5f,799,-0.0,1.1729188936229322,0.04690494353216812,-25.00629582505577,1.0,1.0,ACH,1.0,1,"{""ACH"": 799}"
TmY5a,1151,0.09931549297335028,1.1774525555752355,0.03760465860798442,-28.670305821443346,1.0,1.0,GLUT,0.9887054735013032,3,"{""GLUT"": 1138, ""GABA"": 9, ""ACH"": 4}"
Tm27,1102,0.020956975673495064,1.175847151426352,0.03719533601143714,-31.04932767370999,1.0,1.0,ACH,0.9981851179673321,3,"{""ACH"": 1100, ""GABA"": 1, ""GLUT"": 1}"
T4a,1375,0.06938708306249577,1.1760721507589378,0.0344064177118496,-32.165076787848754,1.0,1.0,ACH,0.9927272727272727,3,"{""ACH"": 1365, ""GABA"": 5, ""GLUT"": 5}"
Tm21,1272,0.00924136065282799,1.176429162500786,0.036276086681353334,-32.17512991686385,1.0,1.0,ACH,0.9992138364779874,2,"{""ACH"": 1271, ""GABA"": 1}"
T5a,1393,0.05649365647510572,1.1785480641657937,0.03397328929096525,-33.027546967290085,1.0,1.0,ACH,0.994256999282125,3,"{""ACH"": 1385, ""GLUT"": 5, ""GABA"": 3}"
Tm20,1459,0.02320488338786912,1.176750277696491,0.03445258153029124,-33.482117828947224,1.0,1.0,ACH,0.997943797121316,3,"{""ACH"": 1456, ""GABA"": 2, ""GLUT"": 1}"
Dm2,1218,-0.0,1.176384450370899,0.03486209223804008,-33.74394291479949,1.0,1.0,ACH,1.0,1,"{""ACH"": 1218}"
L5,1427,0.07284889460099946,1.1777939287126513,0.03270111330585259,-33.7892176262359,1.0,1.0,ACH,0.9922915206727401,3,"{""ACH"": 1416, ""GLUT"": 6, ""GABA"": 5}"
L3,1379,0.024373889831538886,1.1758078630027267,0.03373657998013858,-34.130133340399674,1.0,1.0,ACH,0.9978245105148659,3,"{""ACH"": 1376, ""GABA"": 2, ""GLUT"": 1}"
T5c,1459,0.05205242552224368,1.1782934175051367,0.03260597196566115,-34.5409421675572,1.0,1.0,ACH,0.9945167923235092,3,"{""ACH"": 1451, ""GLUT"": 7, ""GABA"": 1}"
Mi1,1487,0.020970676230336868,1.175644062220031,0.03339341320163375,-34.577878548012656,1.0,1.0,ACH,0.9979825151311366,2,"{""ACH"": 1484, ""GLUT"": 3}"
C3,1502,0.040176585885549315,1.1785399517789379,0.03288984071351944,-34.61139796354993,1.0,1.0,GABA,0.996005326231691,3,"{""GABA"": 1496, ""ACH"": 5, ""GLUT"": 1}"
T5b,1414,0.02384737607195917,1.1770180592757726,0.033227164284324075,-34.70566050524681,1.0,1.0,ACH,0.9978783592644979,3,"{""ACH"": 1411, ""GABA"": 2, ""GLUT"": 1}"
T4b,1427,0.030079099917705986,1.175706214511019,0.03279065687945428,-34.93760795353664,1.0,1.0,ACH,0.9971969166082691,3,"{""ACH"": 1423, ""GABA"": 3, ""GLUT"": 1}"
T2,1456,-0.0,1.1781744685355378,0.03328617440123525,-35.39531020698539,1.0,1.0,ACH,1.0,1,"{""ACH"": 1456}"
Tm9,1518,0.014505534000858198,1.1768334270530352,0.03256776598846934,-35.68951869353583,1.0,1.0,ACH,0.9986824769433466,2,"{""ACH"": 1516, ""GABA"": 2}"
Mi4,1526,0.014439434423113212,1.1770359974060745,0.03236983445629477,-35.91604907812181,1.0,1.0,GABA,0.9986893840104849,2,"{""GABA"": 1524, ""ACH"": 2}"
Tm1,1553,-0.0,1.1759641253104545,0.03229564924981633,-36.41246275044749,1.0,1.0,ACH,1.0,1,"{""ACH"": 1553}"
Tm2,1548,-0.0,1.1788166900269652,0.03215694863168479,-36.658225988067066,1.0,1.0,ACH,1.0,1,"{""ACH"": 1548}"
KCab,1643,-0.0,1.1765404254005982,0.03168632853618165,-37.130853581131774,1.0,1.0,ACH,1.0,1,"{""ACH"": 1643}"
L2,1562,-0.0,1.1775498665951996,0.031655688710932633,-37.19868101269646,1.0,1.0,ACH,1.0,1,"{""ACH"": 1562}"
Tm4,1488,-0.0,1.1753735123807358,0.03158454376470182,-37.21356626636814,1.0,1.0,ACH,1.0,1,"{""ACH"": 1488}"
T2a,1753,-0.0,1.176052675900456,0.03078383712998302,-38.203576472115536,1.0,1.0,ACH,1.0,1,"{""ACH"": 1753}"
T4c,1605,-0.0,1.1785490155690241,0.03053912131438425,-38.59145138579724,1.0,1.0,ACH,1.0,1,"{""ACH"": 1605}"
Tm3,1743,-0.0,1.176313623424397,0.0299800601818026,-39.23653309203161,1.0,1.0,ACH,1.0,1,"{""ACH"": 1743}"
T3,1673,-0.0,1.1771075139697893,0.029582579120594855,-39.79056420913309,1.0,1.0,ACH,1.0,1,"{""ACH"": 1673}"
KCg-m,2189,-0.0,1.1762616461439175,0.027277043273330394,-43.122769368994796,1.0,1.0,ACH,1.0,1,"{""ACH"": 2189}"
