root_id,nt_label,partner_Dm8b,partner_Dm8a,partner_Dm9,partner_MeTu3c,partner_R8,partner_Tm5b,partner_Dm11,partner_MeTu3b,partner_Tm5a,partner_L3,partner_DmDRA1,partner_Dm2,partner_Tm20,partner_MeTu2a,partner_Mi15,partner_Sm01,partner_Mi9,partner_aMe12,partner_MeTu3a,partner_Mi4,partner_Tm5d,partner_MeMe_e10,partner_MeTu2b,partner_Tm27,partner_Tm5c,partner_L1,partner_Dm4,partner_DmDRA2,partner_Mi1,partner_R7
720575940621628655,ACH,0.354014598540146,0.10583941605839416,0.1897810218978102,0.08759124087591241,0.043795620437956206,0.040145985401459854,0.05474452554744526,0.0,0.0,0.025547445255474453,0.0,0.0364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.025547445255474453,0.0,0.0,0.0
720575940621661377,GABA,0.2872340425531915,0.0,0.32978723404255317,0.0,0.0,0.05319148936170213,0.11702127659574468,0.0,0.0,0.0851063829787234,0.0,0.05319148936170213,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621662145,GLUT,0.23140495867768596,0.06611570247933884,0.30578512396694213,0.23140495867768596,0.10743801652892562,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621704942,GLUT,0.0,0.3852813852813853,0.03463203463203463,0.19913419913419914,0.0735930735930736,0.0,0.06926406926406926,0.03896103896103896,0.09956709956709957,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.021645021645021644,0.025974025974025976,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621707174,ACH,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621742189,GABA,0.5514705882352942,0.08088235294117647,0.0,0.08088235294117647,0.051470588235294115,0.125,0.058823529411764705,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621749613,GABA,0.0,0.5067567567567568,0.0,0.04054054054054054,0.10135135135135136,0.0,0.07432432432432433,0.05405405405405406,0.12837837837837837,0.0472972972972973,0.0,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621886630,GLUT,0.3716216216216216,0.11486486486486487,0.0,0.16891891891891891,0.04054054054054054,0.10135135135135136,0.060810810810810814,0.0,0.0,0.0,0.0,0.033783783783783786,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472972972972973,0.0,0.0,0.0,0.0
720575940621891572,GABA,0.11888111888111888,0.5384615384615384,0.07692307692307693,0.0,0.03496503496503497,0.0,0.0,0.0,0.13286713286713286,0.0,0.0,0.0,0.0,0.0,0.0,0.03496503496503497,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621931958,GLUT,0.11299435028248588,0.288135593220339,0.24858757062146894,0.0,0.04519774011299435,0.03954802259887006,0.0,0.0,0.062146892655367235,0.05084745762711865,0.0,0.0,0.062146892655367235,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954802259887006,0.0,0.0,0.0,0.0,0.0
720575940621956161,GLUT,0.0,0.3877551020408163,0.23979591836734693,0.03571428571428571,0.025510204081632654,0.0,0.07142857142857142,0.0,0.12244897959183673,0.030612244897959183,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940621961382,GABA,0.0,0.6324786324786325,0.0,0.042735042735042736,0.0,0.0,0.05982905982905983,0.0,0.21367521367521367,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622087489,GLUT,0.0,0.5431472081218274,0.030456852791878174,0.116751269035533,0.03553299492385787,0.0,0.0,0.1065989847715736,0.07614213197969544,0.0,0.0,0.0,0.0,0.0,0.0,0.04568527918781726,0.04568527918781726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622106790,GLUT,0.36486486486486486,0.05855855855855856,0.24324324324324326,0.12612612612612611,0.04504504504504504,0.036036036036036036,0.02702702702702703,0.04054054054054054,0.0,0.0,0.0,0.03153153153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622112182,GLUT,0.15730337078651685,0.0898876404494382,0.0,0.0,0.0,0.10112359550561797,0.0898876404494382,0.0,0.0,0.0,0.0,0.10112359550561797,0.20224719101123595,0.0,0.0,0.0,0.10112359550561797,0.15730337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622176628,DA,0.396,0.04,0.212,0.048,0.048,0.032,0.104,0.02,0.0,0.036,0.0,0.04,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622193432,GLUT,0.42,0.0,0.235,0.08,0.065,0.025,0.08,0.035,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622261168,GABA,0.09137055837563451,0.14213197969543148,0.39086294416243655,0.0,0.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.0,0.0,0.08121827411167512,0.0,0.0,0.0,0.030456852791878174,0.0,0.0,0.116751269035533,0.0,0.0,0.0,0.0,0.0,0.04568527918781726,0.0,0.0,0.06091370558375635,0.0
720575940622306486,ACH,0.09219858156028368,0.10638297872340426,0.2872340425531915,0.0425531914893617,0.09574468085106383,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.03546099290780142,0.05319148936170213,0.0,0.0,0.0,0.01773049645390071,0.05673758865248227,0.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.031914893617021274,0.028368794326241134,0.0,0.0,0.06028368794326241,0.0
720575940622361215,GABA,0.0,0.3067484662576687,0.15950920245398773,0.13496932515337423,0.03067484662576687,0.0,0.1165644171779141,0.06748466257668712,0.06748466257668712,0.05521472392638037,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622464383,GABA,0.0,0.6712328767123288,0.1917808219178082,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622596084,GABA,0.3197278911564626,0.034013605442176874,0.0,0.16326530612244897,0.11564625850340136,0.061224489795918366,0.06802721088435375,0.05442176870748299,0.0,0.0,0.0,0.05442176870748299,0.0,0.0,0.08843537414965986,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622614260,GLUT,0.5469387755102041,0.08163265306122448,0.061224489795918366,0.08571428571428572,0.08571428571428572,0.09387755102040816,0.024489795918367346,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622616581,GABA,0.0,0.4427860696517413,0.07960199004975124,0.07462686567164178,0.08955223880597014,0.0,0.05472636815920398,0.0,0.12437810945273632,0.03980099502487562,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.03980099502487562,0.0,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,0.0
720575940622616670,GLUT,0.0,0.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622675327,GLUT,0.3561643835616438,0.08904109589041095,0.21232876712328766,0.04794520547945205,0.04794520547945205,0.04794520547945205,0.0,0.0,0.0410958904109589,0.0410958904109589,0.0,0.04794520547945205,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622689524,DA,0.15555555555555556,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622780165,GLUT,0.13450292397660818,0.09941520467836257,0.19883040935672514,0.2046783625730994,0.06432748538011696,0.0,0.06432748538011696,0.09941520467836257,0.05847953216374269,0.0,0.0,0.029239766081871343,0.0,0.0,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622799966,GABA,0.3431372549019608,0.058823529411764705,0.0,0.24509803921568626,0.12745098039215685,0.09803921568627451,0.0784313725490196,0.0,0.0,0.0,0.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622819617,ACH,0.0,0.0,0.1078838174273859,0.0,0.07468879668049792,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0.04979253112033195,0.0,0.3070539419087137,0.02074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.024896265560165973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940622943207,GLUT,0.0,0.41509433962264153,0.3270440251572327,0.07547169811320754,0.0,0.0,0.0,0.03773584905660377,0.08176100628930817,0.031446540880503145,0.0,0.0,0.0,0.0,0.0,0.0,0.031446540880503145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623073809,GLUT,0.18705035971223022,0.11510791366906475,0.3381294964028777,0.2446043165467626,0.05755395683453238,0.05755395683453238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623124905,GLUT,0.0,0.3554006968641115,0.0313588850174216,0.0,0.0,0.04878048780487805,0.0,0.0,0.08710801393728224,0.027874564459930314,0.0,0.0,0.08710801393728224,0.0,0.08013937282229965,0.0,0.020905923344947737,0.0,0.0,0.09407665505226481,0.0,0.0,0.0,0.0,0.10452961672473868,0.024390243902439025,0.0,0.0,0.03832752613240418,0.0
720575940623132329,GLUT,0.0,0.7291666666666666,0.03125,0.0,0.036458333333333336,0.0,0.0,0.0,0.109375,0.036458333333333336,0.0,0.0,0.0,0.0,0.0,0.057291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623246204,GLUT,0.46153846153846156,0.0,0.0,0.0,0.1623931623931624,0.1282051282051282,0.06837606837606838,0.042735042735042736,0.0,0.07692307692307693,0.0,0.05982905982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623374156,ACH,0.0,0.41818181818181815,0.0,0.16363636363636364,0.14545454545454545,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623725773,OCT,0.2261904761904762,0.03571428571428571,0.30357142857142855,0.11904761904761904,0.047619047619047616,0.08928571428571429,0.07142857142857142,0.06547619047619048,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623743768,ACH,0.05263157894736842,0.0,0.38596491228070173,0.22807017543859648,0.16666666666666666,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,0.0
720575940623851363,GABA,0.14285714285714285,0.12244897959183673,0.0,0.24489795918367346,0.10884353741496598,0.061224489795918366,0.047619047619047616,0.061224489795918366,0.034013605442176874,0.0,0.0,0.05442176870748299,0.0,0.0,0.05442176870748299,0.0,0.0,0.034013605442176874,0.0,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940623883561,GLUT,0.35784313725490197,0.049019607843137254,0.23039215686274508,0.0,0.09803921568627451,0.04411764705882353,0.058823529411764705,0.08823529411764706,0.0,0.049019607843137254,0.0,0.024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624008703,GABA,0.0,0.5443037974683544,0.0759493670886076,0.0,0.12658227848101267,0.0,0.0,0.0,0.10126582278481013,0.08860759493670886,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624028003,GLUT,0.17204301075268819,0.08602150537634409,0.25806451612903225,0.0967741935483871,0.06451612903225806,0.0,0.15053763440860216,0.07526881720430108,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624033535,GABA,0.423963133640553,0.041474654377880185,0.12903225806451613,0.08294930875576037,0.07834101382488479,0.08294930875576037,0.02304147465437788,0.027649769585253458,0.0,0.03686635944700461,0.0,0.04608294930875576,0.0,0.0,0.0,0.027649769585253458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624086825,ACH,0.0,0.2682926829268293,0.2804878048780488,0.1951219512195122,0.03048780487804878,0.0,0.036585365853658534,0.06707317073170732,0.09146341463414634,0.0,0.0,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624089855,SER,0.6176470588235294,0.15441176470588236,0.0,0.0,0.04411764705882353,0.058823529411764705,0.0,0.0,0.051470588235294115,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624090918,GLUT,0.2564102564102564,0.05128205128205128,0.2564102564102564,0.14957264957264957,0.038461538461538464,0.042735042735042736,0.021367521367521368,0.08974358974358974,0.021367521367521368,0.0,0.0,0.03418803418803419,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624106948,ACH,0.0,0.7777777777777778,0.0,0.0,0.13580246913580246,0.0,0.0,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624151432,GLUT,0.11731843575418995,0.24581005586592178,0.17318435754189945,0.1564245810055866,0.07262569832402235,0.03910614525139665,0.0,0.11731843575418995,0.0,0.0335195530726257,0.0,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624180628,GLUT,0.18340611353711792,0.021834061135371178,0.19213973799126638,0.12663755458515283,0.03056768558951965,0.021834061135371178,0.05240174672489083,0.2096069868995633,0.0,0.034934497816593885,0.0,0.0,0.0,0.0,0.03056768558951965,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.03056768558951965,0.0,0.0,0.0,0.0,0.0,0.0
720575940624191368,ACH,0.36666666666666664,0.0,0.0,0.05,0.125,0.0,0.11666666666666667,0.041666666666666664,0.0,0.075,0.0,0.075,0.0,0.0,0.075,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624196095,OCT,0.2413793103448276,0.0,0.0,0.0,0.3448275862068966,0.0,0.20689655172413793,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624202025,ACH,0.0,0.24161073825503357,0.2214765100671141,0.0738255033557047,0.0738255033557047,0.0,0.03355704697986577,0.15436241610738255,0.04697986577181208,0.087248322147651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624248870,GLUT,0.0,0.6648936170212766,0.15425531914893617,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.026595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.026595744680851064,0.0,0.0,0.0
720575940624267667,ACH,0.0,0.0,0.19662921348314608,0.0,0.10674157303370786,0.0,0.0,0.0,0.0,0.06179775280898876,0.34831460674157305,0.0,0.0,0.1797752808988764,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.07303370786516854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624271338,GLUT,0.16666666666666666,0.11538461538461539,0.23717948717948717,0.2564102564102564,0.038461538461538464,0.0,0.07692307692307693,0.05128205128205128,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624282248,GLUT,0.2638888888888889,0.25,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624283016,GLUT,0.38011695906432746,0.0935672514619883,0.23391812865497075,0.08771929824561403,0.0,0.029239766081871343,0.0,0.0,0.08771929824561403,0.0,0.0,0.029239766081871343,0.029239766081871343,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624336324,GABA,0.6984126984126984,0.0,0.0,0.2222222222222222,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624346820,GABA,0.3291139240506329,0.05063291139240506,0.0,0.2974683544303797,0.056962025316455694,0.0,0.08227848101265822,0.08227848101265822,0.0,0.056962025316455694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430379746835443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624349674,GLUT,0.38222222222222224,0.02666666666666667,0.24888888888888888,0.10666666666666667,0.12444444444444444,0.057777777777777775,0.03111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624368934,GLUT,0.33093525179856115,0.1223021582733813,0.1223021582733813,0.07194244604316546,0.04316546762589928,0.07913669064748201,0.04316546762589928,0.0,0.0,0.050359712230215826,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.0,0.0,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0
720575940624379844,GLUT,0.0,0.577639751552795,0.031055900621118012,0.11801242236024845,0.043478260869565216,0.0,0.031055900621118012,0.0,0.14285714285714285,0.055900621118012424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624425924,GLUT,0.3546511627906977,0.10465116279069768,0.19186046511627908,0.0,0.05232558139534884,0.09302325581395349,0.06395348837209303,0.0,0.029069767441860465,0.040697674418604654,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624488595,GLUT,0.2987012987012987,0.15584415584415584,0.26406926406926406,0.0,0.0735930735930736,0.06060606060606061,0.05627705627705628,0.0,0.0,0.03463203463203463,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624571882,GABA,0.09333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.10666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624592391,GABA,0.20441988950276244,0.03314917127071823,0.26519337016574585,0.2541436464088398,0.06077348066298342,0.0,0.055248618784530384,0.0718232044198895,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624609461,GLUT,0.2553191489361702,0.06914893617021277,0.14893617021276595,0.07446808510638298,0.047872340425531915,0.047872340425531915,0.06914893617021277,0.2393617021276596,0.0,0.047872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624698109,GABA,0.2413793103448276,0.2413793103448276,0.07758620689655173,0.04310344827586207,0.08620689655172414,0.09482758620689655,0.07758620689655173,0.05172413793103448,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624918535,ACH,0.0,0.0,0.0,0.0,0.1308411214953271,0.0,0.0,0.0,0.0,0.0,0.6074766355140186,0.0,0.0,0.21495327102803738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.0,0.0
720575940624919625,GABA,0.31666666666666665,0.041666666666666664,0.0,0.175,0.16666666666666666,0.0,0.08333333333333333,0.10833333333333334,0.0,0.058333333333333334,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624931509,GLUT,0.4696969696969697,0.11363636363636363,0.0,0.045454545454545456,0.06818181818181818,0.12878787878787878,0.0,0.0,0.0,0.03787878787878788,0.0,0.06060606060606061,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940624989960,GLUT,0.0,0.0,0.2803738317757009,0.02336448598130841,0.1542056074766355,0.0,0.03271028037383177,0.0,0.0,0.02336448598130841,0.24766355140186916,0.06074766355140187,0.0,0.06542056074766354,0.037383177570093455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0
720575940625093813,GABA,0.6274509803921569,0.058823529411764705,0.0,0.0,0.10784313725490197,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.049019607843137254,0.0,0.0,0.0,0.06862745098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940625137405,GABA,0.29213483146067415,0.14606741573033707,0.11235955056179775,0.2808988764044944,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940625141995,GABA,0.0,0.5827814569536424,0.12582781456953643,0.033112582781456956,0.0,0.0,0.052980132450331126,0.0,0.08609271523178808,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.033112582781456956,0.0,0.0,0.0
720575940625158206,ACH,0.0,0.4339622641509434,0.3018867924528302,0.05660377358490566,0.0440251572327044,0.0,0.0,0.07547169811320754,0.0,0.031446540880503145,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940625261547,GLUT,0.4140127388535032,0.044585987261146494,0.2484076433121019,0.08280254777070063,0.0,0.07006369426751592,0.044585987261146494,0.0,0.0,0.03821656050955414,0.0,0.05732484076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940625272980,GLUT,0.2815126050420168,0.08403361344537816,0.18907563025210083,0.1092436974789916,0.08403361344537816,0.0546218487394958,0.037815126050420166,0.08823529411764706,0.02100840336134454,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.0
720575940625308391,GABA,0.3931034482758621,0.10344827586206896,0.2827586206896552,0.08275862068965517,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
720575940625397140,GABA,0.35443037974683544,0.08438818565400844,0.0,0.18565400843881857,0.08438818565400844,0.05485232067510549,0.04219409282700422,0.0379746835443038,0.0,0.02109704641350211,0.0,0.06751054852320675,0.0,0.0,0.02531645569620253,0.0,0.0,0.02109704641350211,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940625417447,GLUT,0.24561403508771928,0.0,0.2631578947368421,0.23684210526315788,0.043859649122807015,0.0,0.05263157894736842,0.06140350877192982,0.0,0.05263157894736842,0.0,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
